end_date,approval_percentage,weighted_no,total_sample_size
2018-06-04,42.01998284734134,53.0525633695445,10494.0
2018-06-05,41.35930320150659,53.65182674199624,10620.0
2018-06-06,45.09751567324787,52.92978229000967,64122.0
2018-06-07,41.596336725254396,53.93605920444034,5405.0
2018-06-08,40.238692168518995,55.03768415611269,3869.0
2018-06-09,40.760434173669466,55.498564425770304,2856.0
2018-06-10,42.91270176364516,52.971698113207545,22737.0
2018-06-11,43.54932755869615,52.75404604513335,4387.0
2018-06-12,42.991570093457945,52.12558878504673,10700.0
2018-06-13,45.312702450606295,51.72696514881709,35379.0
2018-06-14,43.49483394833948,51.71526415264153,11111.0
2018-06-15,43.169350411710894,51.17504574565416,8744.0
2018-06-16,44.650572972972974,52.037643243243245,4625.0
2018-06-17,43.40308329879818,51.71717364276834,12065.0
2018-06-18,43.00337761765368,51.85224799219395,13323.0
2018-06-19,43.79314565483476,51.92613775453433,17974.0
2018-06-20,44.37070971971808,53.30171447303721,30505.0
2018-06-21,42.39745063734067,53.04628842789303,8002.0
2018-06-22,42.70588896381209,53.07154416722859,4449.0
2018-06-23,42.19230484646688,54.19156492785793,2703.0
2018-06-24,42.03230135624512,52.672640772562666,14083.0
2018-06-25,42.97070683661646,52.992294322132096,8630.0
2018-06-26,41.62817290776577,52.106446343302345,7958.0
2018-06-27,44.65319650861052,53.09977982228513,25434.0
2018-06-28,42.68295302013423,52.87738255033557,7450.0
2018-06-29,41.54715465810005,54.196776044056904,8716.0
2018-06-30,41.17690343546889,53.35920380687094,8616.0
2018-07-01,43.554237288135596,53.09835696990661,11564.0
2018-07-02,43.02539193009509,53.12277906279448,11673.0
2018-07-03,42.71600647495715,51.47642353837364,10502.0
2018-07-04,46.583434753211634,51.711377466347045,32538.0
2018-07-05,44.219125939849626,52.357800751879694,6384.0
2018-07-06,43.41495617441473,51.82829246643737,9013.0
2018-07-07,41.97258566978193,54.30451713395639,3852.0
2018-07-08,43.68143280366281,53.60500942633989,18565.0
2018-07-09,42.199069410991896,53.25364571929056,9134.0
2018-07-10,42.50806098228957,52.23634288844258,10954.0
2018-07-11,44.76761762509335,53.21237938760269,33475.0
2018-07-12,41.27345940658624,54.57934463645256,6134.0
2018-07-13,42.42698513800425,53.41104033970276,4710.0
2018-07-14,42.006867523260965,52.8145104120514,9028.0
2018-07-15,43.59135507246376,52.7593695652174,13800.0
2018-07-16,42.33345724907063,53.310223048327146,7532.0
2018-07-17,42.0810522745991,53.399237763028275,61923.0
2018-07-18,44.07282844387755,53.538654336734695,31360.0
2018-07-19,42.2750513989452,53.05613658711004,11187.0
2018-07-20,44.650107103978655,53.091445728131475,113908.0
2018-07-21,42.29249876624444,52.790097055436746,6079.0
2018-07-22,42.69089217758985,52.459078224101475,11825.0
2018-07-23,42.55256512589798,52.44781220521008,13781.0
2018-07-24,42.81208053691275,51.989296459152975,8642.0
2018-07-25,43.589042834479116,54.101988365943946,18910.0
2018-07-26,43.82421441774492,52.51420446466658,7033.0
2018-07-27,43.837465510445405,53.08535672053606,10148.0
2018-07-28,42.55551614709726,52.27291394437185,5357.0
2018-07-29,43.34988522411502,51.99250936329588,8277.0
2018-07-30,43.09332323996972,52.073754731264195,13210.0
2018-07-31,42.686783988957906,52.22677708764665,8694.0
2018-08-01,44.605222426049075,53.538904494382024,34888.0
2018-08-02,42.90145368960266,52.77564723798975,7223.0
2018-08-03,43.31363346104725,53.65265006385696,9396.0
2018-08-04,44.38828461907044,52.1672735984667,4174.0
2018-08-05,42.03014765830238,52.96327565902708,11039.0
2018-08-06,43.57673824724318,52.01677307022635,8615.0
2018-08-07,44.12720674315149,51.20840552563802,8542.0
2018-08-08,44.43339276678795,53.6595354552683,41503.0
2018-08-09,43.51428441534824,52.59018003273323,10998.0
2018-08-10,43.74984136576522,53.407689983381175,6619.0
2018-08-11,40.753246753246756,52.0,1848.0
2018-08-12,42.617789356159285,53.79775048587851,24183.0
2018-08-13,44.734865223155104,51.7129916040654,4526.0
2018-08-14,43.715695331695336,51.62868796068796,10175.0
2018-08-15,45.344136402387036,51.65527706734868,29325.0
2018-08-16,44.046410745076685,51.75283601052727,11019.0
2018-08-17,43.56388864647875,53.01871018413474,11459.0
2018-08-18,43.786643109540634,52.843618374558304,7075.0
2018-08-19,43.55224268528145,52.05238378137531,13466.0
2018-08-20,42.45060567556121,54.222227869546806,11805.0
2018-08-21,44.00226389719068,52.20002241482367,13384.0
2018-08-22,43.61243776064703,54.17335523821559,39565.0
2018-08-23,42.06774247352181,54.28186973563506,11991.0
2018-08-24,43.33725614123794,53.952142586272274,23733.0
2018-08-25,40.66873536299766,54.868980200127744,9394.0
2018-08-26,40.98711133827413,54.72165431467757,11739.0
2018-08-27,41.820226664567926,54.21452069888242,12706.0
2018-08-28,40.177671523983,54.98207346690953,13176.0
2018-08-29,43.435040244523684,54.839778400407546,39260.0
2018-08-30,43.01814226519337,53.19390193370165,14480.0
2018-08-31,43.104688460120435,53.06764163696695,16274.0
2018-09-01,41.828309800083886,54.05488606179225,7153.0
2018-09-02,41.69763115936527,52.82923847847544,13171.0
2018-09-03,42.18573212613175,54.3523259444271,12812.0
2018-09-04,41.38974617428755,53.573783560890675,10913.0
2018-09-05,43.0351802766784,53.986097091608876,27541.0
2018-09-06,42.29910908052542,53.77677898343803,8755.0
2018-09-07,43.24799307253463,54.00242970660146,19632.0
2018-09-08,41.27058380414312,54.52613935969868,5310.0
2018-09-09,41.74803010335021,54.29080599292502,28834.0
2018-09-10,42.067676882761766,54.014150620941095,8777.0
2018-09-11,42.031699403717994,53.155182392143104,11404.0
2018-09-12,43.271244010271886,54.65901040425701,37773.0
2018-09-13,42.811117983609094,54.16012061233957,12934.0
2018-09-14,45.11137881297078,53.478145200064105,18719.0
2018-09-15,42.26366523960778,53.78218478110759,7241.0
2018-09-16,43.595617699718645,52.68962400886691,11729.0
2018-09-17,44.82216630447215,52.493137367036496,8743.0
2018-09-18,44.09153642702572,52.29000561032299,12477.0
2018-09-19,44.77843122042052,53.171089688881985,51556.0
2018-09-20,43.50247653511252,53.74732556824607,8843.0
2018-09-21,46.02290396527338,52.047812515241674,20503.0
2018-09-22,43.662814498933905,52.069211087420044,7035.0
2018-09-23,41.97334170065892,53.62729839974898,15935.0
2018-09-24,42.19479719805672,53.017003728392275,17702.0
2018-09-25,42.996434782608695,52.19982608695652,11500.0
2018-09-26,44.6713671539123,53.264276737879484,30238.0
2018-09-27,44.263323326858554,51.75023838954618,11326.0
2018-09-28,44.578133646348626,52.50542047455354,23854.0
2018-09-29,42.431534526854215,53.40838874680306,11730.0
2018-09-30,43.52534032775514,52.934336252492855,23066.0
2018-10-01,42.33085656360872,53.72189052204764,19730.0
2018-10-02,42.2992063958615,53.21222738228205,17011.0
2018-10-03,45.944293945765864,51.58196018460362,36619.0
2018-10-04,42.95196407804626,53.22208941723737,15478.0
2018-10-05,45.89425050488398,52.54173844949099,24263.0
2018-10-06,40.23496469042536,55.06297421579898,12178.0
2018-10-07,42.22093371163271,54.971952540624194,38770.0
2018-10-08,41.83080578656789,53.82261513732615,14309.0
2018-10-09,41.36416453265045,53.94116517285532,12496.0
2018-10-10,45.72387736529953,52.036746477547304,31867.0
2018-10-11,42.781555597508024,53.028505443332705,15891.0
2018-10-12,44.8341925111503,53.812768385022295,19282.0
2018-10-13,42.973198112004084,52.6670493685419,7839.0
2018-10-14,44.15438528054093,52.052324296209605,15381.0
2018-10-15,44.10094192808584,51.640896060283396,12209.0
2018-10-16,44.30562026108028,51.51858047369655,12793.0
2018-10-17,45.47028028192099,51.55925258154401,30505.0
2018-10-18,44.277362520021356,52.5913507741591,7492.0
2018-10-19,44.695637346374106,52.52340904703687,31082.0
2018-10-20,41.15878351206434,53.883203753351204,11936.0
2018-10-21,43.81406312961719,51.500987239758224,14890.0
2018-10-22,44.335342977780854,51.845864193258116,14447.0
2018-10-23,43.34793861518787,51.66529444004629,16421.0
2018-10-24,45.60919183866301,52.15575634098089,33867.0
2018-10-25,43.648664815210424,52.32175461083814,14043.0
2018-10-26,45.20739922506967,52.76798993950106,29422.0
2018-10-27,43.88249339565129,52.79310099573257,9842.0
2018-10-28,43.991093144460784,52.45778431110518,14966.0
2018-10-29,42.818755106588426,53.107390626160594,13463.0
2018-10-30,43.33858123204596,52.75633578040216,12532.0
2018-10-31,44.50534975860054,53.492253566866566,46189.0
2018-11-01,45.175188341361,51.2274299123132,16194.0
2018-11-02,45.55376593706242,52.981977301201276,27138.0
2018-11-03,43.09244821819117,52.61905956516145,15546.0
2018-11-04,44.145318701844495,52.19827223908475,12849.0
2018-11-05,44.98233416913608,51.54732163209482,8774.0
2018-11-06,44.769849479477486,51.585664080631254,15081.0
2018-11-07,45.212912258867455,52.659898999569194,41782.0
2018-11-08,44.73719519742543,52.30865824978339,16158.0
2018-11-09,45.77921044578191,51.36096093032745,9803.0
2018-11-10,42.880785891089104,53.08717512376238,6464.0
2018-11-11,44.017857426686795,52.26924421838989,25166.0
2018-11-12,44.20807617458994,52.866784820683904,14388.0
2018-11-13,42.99889041185301,54.9319659291169,30642.0
2018-11-14,45.21174004192872,52.70877009084556,11448.0
2018-11-15,44.62039058222304,53.35342215732798,27395.0
2018-11-16,45.80346223346585,52.4330177087098,13835.0
2018-11-17,44.534538847551474,51.09700640249178,5779.0
2018-11-18,44.14784310933941,51.52660876993166,14048.0
2018-11-19,44.76229574069113,51.91348781141173,14932.0
2018-11-20,44.37747519808243,52.19958053132699,15019.0
2018-11-21,44.764767363452464,52.130613621038435,8898.0
2018-11-22,45.51563911472448,51.74649954832881,8856.0
2018-11-23,46.12937939025273,51.95417481352741,13809.0
2018-11-24,44.12368106539184,51.6269079733652,5857.0
2018-11-25,43.757407160921076,52.40175695461201,7513.0
2018-11-26,46.020792362768496,51.08602386634845,10475.0
2018-11-27,44.69719274006154,51.38478929849903,15923.0
2018-11-28,45.41499749624437,51.580328826573194,11982.0
2018-11-29,45.169549862324914,52.63657967197414,16706.0
2018-11-30,44.53360453108865,51.86145132521826,31957.0
2018-12-01,42.351167006571494,52.451167006571495,4413.0
2018-12-02,42.44610419854947,52.648932064674966,15029.0
2018-12-03,45.11142723444081,51.917697707065976,10685.0
2018-12-04,45.053261156588334,50.925059413784,15148.0
2018-12-05,46.43130218912209,50.92092078537576,8862.0
2018-12-06,44.429108845774415,51.50132193357448,15205.0
2018-12-07,46.182068287889955,52.22703676410383,12213.0
2018-12-08,42.845395719263315,52.61715613074497,6027.0
2018-12-09,43.76165717076347,52.39196483802702,30715.0
2018-12-10,43.919309511698884,52.387302899287896,15728.0
2018-12-11,45.78301474965276,51.80187843111317,15119.0
2018-12-12,45.423662737987314,51.48977032336054,13236.0
2018-12-13,47.047047863048796,50.74368231046932,8587.0
2018-12-14,45.59625085566847,51.86456216102364,18991.0
2018-12-15,45.45803940647045,50.84580394064704,4111.0
2018-12-16,43.41983997514177,53.16940884020819,12873.0
2018-12-17,44.42758638420403,52.83901686548745,19448.0
2018-12-18,44.62671555314141,52.44099221437624,11046.0
2018-12-19,44.11505214368482,52.67783314020858,17260.0
2018-12-20,44.61064474944143,52.87835142036387,12532.0
2018-12-21,44.916371557054525,53.05757448004497,7116.0
2018-12-22,42.06046105919003,53.58848598130841,8025.0
2018-12-23,42.12981557377049,53.22670765027323,14640.0
2018-12-24,43.99248866213152,53.19400037792895,10584.0
2018-12-25,43.05039734433156,53.15783120410421,9941.0
2018-12-26,43.328920284431135,54.320508982035925,10688.0
2018-12-27,43.335272301385906,53.85231309779426,15369.0
2018-12-28,42.45518893028206,53.997906687954575,11274.0
2018-12-29,41.53155795703075,54.22207641837129,7773.0
2018-12-30,40.96148788506027,54.04028978448801,8213.0
2018-12-31,42.696588355464755,54.00361593462717,9790.0
2019-01-01,42.314527027027026,52.58096846846847,8880.0
2019-01-02,44.59286846275753,53.45853143159007,7572.0
2019-01-03,43.93372376769155,54.075841874084915,8196.0
2019-01-04,45.096796832823465,53.80264531221882,11114.0
2019-01-05,42.74959829146751,53.99605410352893,9833.0
2019-01-06,43.4369697969962,53.38366067007757,12118.0
2019-01-07,42.83432479195847,54.38041525912499,12137.0
2019-01-08,42.66500453309157,54.22545784224842,11030.0
2019-01-09,42.473755914504814,54.36395007342144,12258.0
2019-01-10,42.25557321803269,54.995040376422715,15727.0
2019-01-11,43.44495528816892,54.3203895313451,21359.0
2019-01-12,42.98546182641247,54.15823974928179,11487.0
2019-01-13,42.74682711950971,54.280353038815115,31328.0
2019-01-14,41.70114596293628,55.55797917621636,15271.0
2019-01-15,41.71698662373049,54.672535298488974,16148.0
2019-01-16,41.443579485469805,55.730732899927766,17997.0
2019-01-17,41.79674989822228,55.80506174514859,14738.0
2019-01-18,42.770950301517985,55.68763776252859,19236.0
2019-01-19,42.04075548749361,55.20422664624809,9795.0
2019-01-20,41.153079083837504,55.88695980985306,18512.0
2019-01-21,41.43010245349151,55.87890940954435,14836.0
2019-01-22,42.529855392649125,55.102194215705964,19916.0
2019-01-23,42.22821860220704,55.188106498511125,11418.0
2019-01-24,41.38455434434113,56.00827829432511,12476.0
2019-01-25,41.38257351265101,56.71667426487349,17548.0
2019-01-26,40.851218883013026,57.18425125757771,7753.0
2019-01-27,40.88162558162558,55.66542916542917,20202.0
2019-01-28,41.824494020239186,54.61620285188592,34784.0
2019-01-29,41.66118509124216,54.95342774607201,14193.0
2019-01-30,41.38785665177036,56.191955998624955,11636.0
2019-01-31,41.791655085699155,55.483157964396796,15111.0
2019-02-01,42.603014518452845,55.76204699102294,18046.0
2019-02-02,41.67402352257877,55.35219979671845,13774.0
2019-02-03,41.710444035733055,55.12726615869679,15224.0
2019-02-04,42.32572770817981,55.02927413411938,10856.0
2019-02-05,42.09914619532655,54.650748951467946,13352.0
2019-02-06,42.99474645957058,54.49724074920055,10945.0
2019-02-07,41.82879489078119,55.47083487597187,10804.0
2019-02-08,42.6492898827661,55.5757010793782,19363.0
2019-02-09,41.21164188893747,55.911106252732836,9148.0
2019-02-10,43.45063895855727,53.67500298578765,16746.0
2019-02-11,42.2713701625939,55.30094133307978,10517.0
2019-02-12,43.16362522522523,54.020468468468465,13875.0
2019-02-13,44.337470212563154,53.663292345820224,10491.0
2019-02-14,44.137538318625175,53.44767301439852,10765.0
2019-02-15,43.75228902701411,54.868210614391586,16732.0
2019-02-16,42.623724302496335,54.41272944199706,10896.0
2019-02-17,43.22436393629845,54.045898102912254,15761.0
2019-02-18,43.2932546154348,53.76118468262769,15329.0
2019-02-19,43.41087222513547,53.37954902988988,17163.0
2019-02-20,43.588928777485734,54.3380665427271,15599.0
2019-02-21,42.04687986709584,54.21184196864292,19262.0
2019-02-22,43.71216817477379,54.26546018097285,20003.0
2019-02-23,43.000313531353136,54.020231023102305,12120.0
2019-02-24,42.570457974400156,54.04263396116222,20547.0
2019-02-25,42.753464052287576,54.67084967320261,13770.0
2019-02-26,43.02223932281647,53.594279851224826,15594.0
2019-02-27,43.53627192982456,53.74169590643275,13680.0
2019-02-28,43.03632697114292,53.69153601454215,17604.0
2019-03-01,43.08884847276895,54.676590761871545,20069.0
2019-03-02,42.24533898305084,54.491377454936774,14868.0
2019-03-03,42.293971337202414,54.97083974890442,16886.0
2019-03-04,42.12429805615551,54.648488120950326,18520.0
2019-03-05,42.749496137909865,53.9683973604788,19549.0
2019-03-06,43.83426643147481,53.72718766776594,13039.0
2019-03-07,44.61087941976428,52.69095194922937,11030.0
2019-03-08,42.517533998186764,54.36640072529465,11030.0
2019-03-09,43.726737260092655,53.36011471431723,9066.0
2019-03-10,44.18289069750839,52.971671307203536,28014.0
2019-03-11,44.09072155056611,53.245970063327576,10422.0
2019-03-12,44.137352370879604,53.1042658205535,11346.0
2019-03-13,44.13837275926987,53.08293361709094,12217.0
2019-03-14,43.04825968427058,53.702998795409876,15773.0
2019-03-15,43.24657306763285,53.444124396135265,33120.0
2019-03-16,42.693519766397124,54.692688679245286,8904.0
2019-03-17,42.48884938001459,53.080479576951134,21936.0
2019-03-18,42.571602949377294,54.46748869198836,16139.0
2019-03-19,42.54795260131819,54.67243724582807,14262.0
2019-03-20,42.830040034315125,54.22953960537604,13988.0
2019-03-21,41.91466560394175,54.71803492500543,13801.0
2019-03-22,42.861196695691,55.16916722482697,17916.0
2019-03-23,42.29815558990211,54.6175476558475,9705.0
2019-03-24,42.72773228039387,53.62076143121771,20514.0
2019-03-25,42.9002521254764,53.36744063324538,17055.0
2019-03-26,43.6843681649779,52.81322144355667,22403.0
2019-03-27,43.79978415047795,52.391103916127044,19458.0
2019-03-28,44.199473648694244,52.42430663337608,14819.0
2019-03-29,44.36321862246184,53.35534841537764,19847.0
2019-03-30,44.01499640661183,52.55893156591871,12523.0
2019-03-31,44.27287212853539,52.49714513344841,15062.0
2019-04-01,43.75299300336874,52.95923814459705,15436.0
2019-04-02,44.15848130416338,52.47476516574753,16501.0
2019-04-03,44.71699100069225,52.308130143835086,13001.0
2019-04-04,44.879565127782364,52.45552349546579,9704.0
2019-04-05,43.093621823177315,53.886556765773726,10191.0
2019-04-06,43.27201009782266,53.740675291890184,9507.0
2019-04-07,44.205947602714744,52.87631175654966,27406.0
2019-04-08,44.17817061611374,53.183971563981046,10550.0
2019-04-09,42.3984655432251,54.07071516646116,14598.0
2019-04-10,44.706781279847185,53.40846864056033,6282.0
2019-04-11,44.63806327900288,53.32214765100671,6258.0
2019-04-12,44.09863588667366,53.580272822665265,4765.0
2019-04-13,43.402125520608934,53.8276604911676,6963.0
2019-04-14,44.23741174194796,52.92217816036367,10339.0
2019-04-15,39.12547490995214,52.42709823851581,20267.0
2019-04-16,44.03531232414181,52.60790658413056,14216.0
2019-04-17,45.827463927610665,52.687209586696014,8178.0
2019-04-18,45.67810953217308,52.68146255787961,6263.0
2019-04-19,44.30713509597972,54.36378123868164,13805.0
2019-04-20,41.40746483552996,55.53715804629527,9029.0
2019-04-21,41.56219887844562,54.67206381802385,12661.0
2019-04-22,46.07885476647473,52.083333333333336,6252.0
2019-04-23,43.42670175688171,52.44796927235223,14059.0
2019-04-24,44.42969214311185,52.90550338761441,8413.0
2019-04-25,43.34709028459274,53.825599852796856,8152.0
2019-04-26,44.61927464668823,54.74459390430785,11746.0
2019-04-27,42.60496725565304,54.48140368219449,8093.0
2019-04-28,44.891469816272966,52.55288713910761,7620.0
2019-04-29,43.205069124423964,53.26469766792347,14322.0
2019-04-30,44.519201002432375,52.36655119038844,13567.0
2019-05-01,44.839043747580334,52.70170344560589,10332.0
2019-05-02,45.81091492776886,52.387158908507224,6230.0
2019-05-03,45.496551136847486,53.612875755769394,11743.0
2019-05-04,45.635324015247775,52.0,4722.0
2019-05-05,43.803163957133485,52.235765838011226,13717.0
2019-05-06,44.51529330214019,52.18395286370332,11541.0
2019-05-07,44.77141992128368,51.621858916136844,9909.0
2019-05-08,45.884406019852705,52.475824527697725,6246.0
2019-05-09,46.79985219854662,51.18019460524695,8119.0
2019-05-10,45.59573383190278,53.68071726013427,11767.0
2019-05-11,42.88834884043883,55.0,7201.0
2019-05-12,42.877725659229206,53.84774340770791,15776.0
2019-05-13,41.980257658173485,56.25717721156599,17465.0
2019-05-14,43.374226428831456,53.13461958500182,13735.0
2019-05-15,44.15886207447659,53.8809333546428,6257.0
2019-05-16,44.764545600256454,53.321045039269116,6239.0
2019-05-17,45.23717130456983,53.955918645221686,11751.0
2019-05-18,44.209995800084,54.370012599748,4762.0
2019-05-19,41.48380775577558,55.73205445544554,9696.0
2019-05-20,40.55375636299807,55.40376513954713,45576.0
2019-05-21,43.88836265223275,53.49255751014885,8868.0
2019-05-22,44.960331557134396,52.730017761989345,8445.0
2019-05-23,45.10282213656388,52.26780011013216,7264.0
2019-05-24,45.404103781583856,53.91521112430049,11794.0
2019-05-25,42.83672448298866,55.832388258839224,5996.0
2019-05-26,43.862715936391716,53.035808259924494,8741.0
2019-05-27,42.431775195893,53.59470413401783,3701.0
2019-05-28,44.25801282051282,52.306089743589745,10608.0
2019-05-29,44.677653498334124,53.729533555449784,8404.0
2019-05-30,44.23361453601557,53.25159914712154,10787.0
2019-05-31,45.18073347485543,53.78669204304224,13661.0
2019-06-01,44.43205574912892,52.613240418118465,5740.0
2019-06-02,43.39006811341676,53.118564866149214,12626.0
2019-06-03,45.523459751161745,53.43426772597812,6671.0
2019-06-04,44.59302838652743,51.35314016767172,13598.0
2019-06-05,42.0553909748536,55.312366517395795,14515.0
2019-06-06,45.8151677852349,52.101476510067116,7450.0
2019-06-07,45.41814299272382,53.48236317621006,12644.0
2019-06-08,45.08260718020216,53.61484837922621,5738.0
2019-06-09,43.47340005267316,53.189228338161705,15188.0
2019-06-10,43.870222682547904,53.2775763852926,9655.0
2019-06-11,44.16173767752715,53.02548036758563,11970.0
2019-06-12,45.50153287157943,51.984217100034066,8807.0
2019-06-13,46.99822380106572,52.33570159857904,4504.0
2019-06-14,44.982218270726825,53.72542046380677,13497.0
2019-06-15,45.925,53.275,4000.0
2019-06-16,43.567792939137966,53.6275720164609,9234.0
2019-06-17,42.310483870967744,54.05987903225807,14880.0
2019-06-18,44.12364205487019,52.63625483336402,10862.0
2019-06-19,45.781042128603104,51.9029933481153,7216.0
2019-06-20,44.61045470819907,52.92767633369137,8379.0
2019-06-21,45.00008519338899,54.279178735730106,11738.0
2019-06-22,42.45300129552325,54.17273643299266,6947.0
2019-06-23,43.6273327591157,53.24413819504259,10449.0
2019-06-24,44.95194516845255,52.30927695723526,10359.0
2019-06-25,44.636737303617096,51.76205699671173,10948.0
2019-06-26,45.23464070213933,53.17759188151399,7292.0
2019-06-27,45.86320623434456,51.4859448928472,7186.0
2019-06-28,44.490317649057246,54.935111262102936,11774.0
2019-06-29,44.0,54.6329224075417,6895.0
2019-06-30,43.84954891208208,52.77649035910136,11306.0
2019-07-01,43.18007467085871,53.40983821313945,15267.0
2019-07-02,43.74132000778766,52.65202154584983,15409.0
2019-07-03,45.48210882913403,52.576540334533135,4723.0
2019-07-04,44.84477296726505,53.15522703273495,4735.0
2019-07-05,45.30996621621622,53.11317567567568,4736.0
2019-07-06,44.57752429235319,53.84495141529362,4734.0
2019-07-07,45.64690634509185,52.52766820691987,8873.0
2019-07-08,45.16413602710503,52.34722047935751,7969.0
2019-07-09,44.05044047711858,52.98199111249708,12827.0
2019-07-10,43.005547584887616,54.1297943567671,10455.0
2019-07-11,46.20482120051086,51.99393358876117,6264.0
2019-07-12,44.7394767517161,53.10044035746665,15442.0
2019-07-13,45.84799660801357,52.57600169599321,4717.0
2019-07-14,42.79213042796677,54.408527982442386,12758.0
2019-07-15,46.47871831659493,51.68165152239758,6273.0
2019-07-16,46.80951992827451,51.2886543320564,24538.0
2019-07-17,45.31422044545974,52.3390062821245,8755.0
2019-07-18,43.93640639698965,52.91589840075259,10630.0
2019-07-19,46.09687565527364,52.322499475781086,4769.0
2019-07-20,44.0407684411204,53.94456665200176,6819.0
2019-07-21,43.46052631578947,53.608350485151426,13604.0
2019-07-22,44.415780445969126,53.52054888507719,14575.0
2019-07-23,44.33664708540443,52.5710950444344,13278.0
2019-07-24,45.44176386004154,52.96149544655696,6259.0
2019-07-25,42.945935619447894,55.13258190849174,10469.0
2019-07-26,45.36447961875585,53.914900859501316,11751.0
2019-07-27,43.843322109988776,52.945454545454545,8910.0
2019-07-28,44.16696333214667,53.19900320398718,11236.0
2019-07-29,46.00170906200318,51.55833333333333,7548.0
2019-07-30,44.077361018084396,53.33924983255191,11944.0
2019-07-31,42.602201950298834,53.927713117332495,15895.0
2019-08-01,45.34708270998077,53.253900406069675,9358.0
2019-08-02,45.38055579162064,53.979858927509135,11767.0
2019-08-03,43.554872102617956,52.905033380841644,13331.0
2019-08-04,43.547772539209085,54.95015876070432,10393.0
2019-08-05,43.140499839794934,54.87327779557834,12484.0
2019-08-06,41.11530658519703,52.80526051984629,41897.0
2019-08-07,40.898356239555014,53.09056895562595,40091.0
2019-08-08,40.97457871425951,52.93448122231832,38157.0
2019-08-09,41.56327402755974,53.78192046049189,45864.0
2019-08-10,40.543331150403844,53.972713381357785,36648.0
2019-08-11,40.78419558830852,53.24894189115172,40166.0
2019-08-12,40.96156702086801,53.08608372807579,39055.0
2019-08-13,40.84594366013922,53.25391971895127,46113.0
2019-08-14,41.0038755024914,53.10699756878415,41543.0
2019-08-15,40.83534515277254,53.053517540550736,42416.0
2019-08-16,41.49063944706367,53.263880624342015,43694.0
2019-08-17,40.68788019313129,52.98576065904689,36659.0
2019-08-18,40.681565355582045,53.519754557895205,45306.0
2019-08-19,40.81738993957467,53.00797823641738,38229.0
2019-08-20,41.18753224242174,53.08322155960463,48461.0
2019-08-21,41.23154049813689,53.00948715434399,40792.0
2019-08-22,41.02267102267102,52.98406098406098,40404.0
2019-08-23,41.62455314325573,53.064107594384865,45876.0
2019-08-24,40.781738199976225,53.18706455831649,42055.0
2019-08-25,40.98469140159703,53.250474257731504,45334.0
2019-08-26,40.727611304495994,53.13409605413695,41081.0
2019-08-27,40.998016613776365,53.037380996826585,42856.0
2019-08-28,41.1657537274938,53.04475448895876,40711.0
2019-08-29,40.024174192750216,53.15823332920945,40415.0
2019-08-30,40.331516319883,54.39422544262005,45129.0
2019-08-31,40.6592285449288,52.987015112662995,36658.0
2019-09-01,40.33450998606595,52.87524384579656,43060.0
2019-09-02,40.14741474147415,53.763843050971765,38178.0
2019-09-03,41.16971080669711,53.47972209947464,40734.0
2019-09-04,40.981394886080984,52.9819918416078,40204.0
2019-09-05,40.8323279048856,53.067943600759314,40036.0
2019-09-06,41.748140519510244,52.948735553266964,43695.0
2019-09-07,40.66632756866734,53.90335707019329,39320.0
2019-09-08,41.10621409463667,53.144630092531685,45606.0
2019-09-09,40.958721028590766,53.04872272035189,41377.0
2019-09-10,41.32845321451305,52.873965626989175,43988.0
2019-09-11,41.25235854990063,52.7563963873305,39749.0
2019-09-12,41.18859884151165,52.92434101406007,39189.0
2019-09-13,41.870235773798974,52.97181350824322,45128.0
2019-09-14,40.92478104070067,52.8145285935085,38820.0
2019-09-15,40.83305706034144,54.39603875796777,58517.0
2019-09-16,41.04711422302211,53.129212790611675,40561.0
2019-09-17,41.40994010109332,52.762675632946625,44909.0
2019-09-18,40.929804794969215,52.95401545919036,38165.0
2019-09-19,40.906545135075774,52.91785635844498,36424.0
2019-09-20,41.294530583681414,53.56557394974523,45727.0
2019-09-21,40.48741606158214,54.10138123055086,36634.0
2019-09-22,41.06185312408792,52.92115129880335,44541.0
2019-09-23,41.32105045587121,52.73034242013641,43543.0
2019-09-24,41.46512720825412,53.05855211159293,46813.0
2019-09-25,41.10038508455117,52.83195005859982,41809.0
2019-09-26,40.891398117042016,53.96350213595454,48222.0
2019-09-27,41.696268907563024,53.00867226890756,44625.0
2019-09-28,40.46360917248255,53.16450648055832,40120.0
2019-09-29,40.3427166592874,52.899797264232284,42913.0
2019-09-30,40.112443252166734,54.20121749896822,48460.0
2019-10-01,41.14676429417465,53.02271993108646,46435.0
2019-10-02,39.95064092742965,53.06958275879679,39162.0
2019-10-03,41.06395072238776,52.9423091368906,39937.0
2019-10-04,41.42052244785824,53.24634263604936,43679.0
2019-10-05,39.65130038844442,54.09896329071592,38873.0
2019-10-06,41.09138337260182,53.14752127710727,41594.0
2019-10-07,40.560118634743716,53.34655217776077,41809.0
2019-10-08,40.516166375563586,53.84585076566879,49238.0
2019-10-09,39.87859560067682,52.99471235194586,37824.0
2019-10-10,40.42010824516066,53.599712321419865,41018.0
2019-10-11,39.664014821272886,53.99397885789015,36704.0
2019-10-12,39.666521181701626,53.13639215472326,36659.0
2019-10-13,39.71823340735258,54.17973391030386,52689.0
2019-10-14,40.00458319147265,53.90935756750386,38183.0
2019-10-15,40.045018007202884,54.52429305055355,59976.0
2019-10-16,39.86505038302079,53.95884242607287,36421.0
