politician/institution,date,answer,pct_estimate,lo,hi
Kamala Harris,2023-11-08,Disapprove,52.14436721538308,46.432345298143055,57.8563891326231
Kamala Harris,2023-11-07,Approve,36.25778026450502,31.976755083849,40.538805445161046
Kamala Harris,2023-11-07,Disapprove,52.144441853139504,46.43238929844824,57.856494407830766
Kamala Harris,2023-11-06,Approve,36.257300481895456,31.976275301239433,40.53832566255148
Kamala Harris,2023-11-06,Disapprove,52.144441853139504,46.43238929844824,57.856494407830766
Kamala Harris,2023-11-05,Approve,36.257300481895456,31.976275301239433,40.53832566255148
Kamala Harris,2023-11-05,Disapprove,52.144441853139504,46.43238929844824,57.856494407830766
Kamala Harris,2023-11-04,Approve,36.256820956532664,31.97579577587664,40.53784613718869
Kamala Harris,2023-11-04,Disapprove,52.144441853139504,46.43238929844824,57.856494407830766
Kamala Harris,2023-11-03,Approve,36.25682152440486,31.975796311913204,40.53784673689652
Kamala Harris,2023-11-03,Disapprove,52.144364901683,46.43231231005168,57.85641749331432
Kamala Harris,2023-11-02,Approve,37.20959585180544,32.97813475968479,41.441056943926085
Kamala Harris,2023-11-02,Disapprove,52.436420116425325,47.19105165038246,57.68178858246819
Kamala Harris,2023-11-01,Approve,37.27889118933587,33.09737431949301,41.46040805917874
Kamala Harris,2023-11-01,Disapprove,52.8590495037314,47.65024846283782,58.067850544624974
Kamala Harris,2023-10-31,Approve,37.82685619028035,33.929607434663026,41.72410494589768
Kamala Harris,2023-10-31,Disapprove,53.17824510564037,47.9834757512945,58.373014459986244
Kamala Harris,2023-10-30,Approve,37.82685869042526,33.92961132806088,41.724106052789644
Kamala Harris,2023-10-30,Disapprove,53.178258879251004,47.98349771119852,58.37302004730349
Kamala Harris,2023-10-29,Approve,37.82707296298052,33.92994495483362,41.72420097112742
Kamala Harris,2023-10-29,Disapprove,53.17905905870426,47.98477349685524,58.37334462055328
Kamala Harris,2023-10-28,Approve,38.8496398471096,34.9363552197165,42.7629244745027
Kamala Harris,2023-10-28,Disapprove,54.86113968888908,49.67131272911297,60.050966648665195
Kamala Harris,2023-10-27,Approve,38.8496398471096,34.9363552197165,42.7629244745027
Kamala Harris,2023-10-27,Disapprove,54.861203692954554,49.67137673317844,60.05103065273067
Kamala Harris,2023-10-26,Approve,38.8496398471096,34.9363552197165,42.7629244745027
Kamala Harris,2023-10-26,Disapprove,54.861203692954554,49.67137673317844,60.05103065273067
Kamala Harris,2023-10-25,Approve,38.8496398471096,34.9363552197165,42.7629244745027
Kamala Harris,2023-10-25,Disapprove,54.86126767788263,49.67144071810652,60.05109463765874
Kamala Harris,2023-10-24,Approve,38.84963984710961,34.93635521971651,42.762924474502704
Kamala Harris,2023-10-24,Disapprove,54.86126767788264,49.671440718106524,60.05109463765875
Kamala Harris,2023-10-23,Approve,38.8476347898554,34.9343501624623,42.760919417248495
Kamala Harris,2023-10-23,Disapprove,54.86246278641488,49.67263582663877,60.05228974619099
Kamala Harris,2023-10-22,Approve,38.8476347898554,34.9343501624623,42.760919417248495
Kamala Harris,2023-10-22,Disapprove,54.862526414108785,49.67269945433267,60.0523533738849
Kamala Harris,2023-10-21,Approve,38.847634789855405,34.93435016246231,42.7609194172485
Kamala Harris,2023-10-21,Disapprove,54.86259002273668,49.67276306296057,60.052416982512796
Kamala Harris,2023-10-20,Approve,38.8476347898554,34.9343501624623,42.760919417248495
Kamala Harris,2023-10-20,Disapprove,54.862653612290586,49.67282665251447,60.0524805720667
Kamala Harris,2023-10-19,Approve,38.847634789855405,34.93435016246231,42.7609194172485
Kamala Harris,2023-10-19,Disapprove,54.86271718276252,49.67289022298641,60.052544142538636
Kamala Harris,2023-10-18,Approve,38.84170900931366,34.92842349484005,42.754994523787275
Kamala Harris,2023-10-18,Disapprove,54.866239674863856,49.676410818888726,60.056068530838985
Kamala Harris,2023-10-17,Approve,38.84170900931366,34.92842349484005,42.754994523787275
Kamala Harris,2023-10-17,Disapprove,54.866302245516906,49.67647338954177,60.05613110149204
Kamala Harris,2023-10-16,Approve,38.84170900931366,34.92842349484005,42.754994523787275
Kamala Harris,2023-10-16,Disapprove,54.86642733032431,49.67659847434918,60.05625618629945
Kamala Harris,2023-10-15,Approve,38.83974364347519,34.926458129001574,42.7530291579488
Kamala Harris,2023-10-15,Disapprove,54.86759552537343,49.677766669398295,60.05742438134857
Kamala Harris,2023-10-14,Approve,38.83974364347519,34.926458129001574,42.7530291579488
Kamala Harris,2023-10-14,Disapprove,54.86771987378397,49.67789101780883,60.057548729759105
Kamala Harris,2023-10-13,Approve,38.83974364347518,34.92645812900157,42.753029157948795
Kamala Harris,2023-10-13,Disapprove,54.86784414709538,49.678015291120246,60.05767300307052
Kamala Harris,2023-10-12,Approve,38.83974364347519,34.926458129001574,42.7530291579488
Kamala Harris,2023-10-12,Disapprove,54.868030416118586,49.67820156014345,60.05785927209372
Kamala Harris,2023-10-11,Approve,38.83974490399259,34.92645940496524,42.753030403019935
Kamala Harris,2023-10-11,Disapprove,54.86815449924843,49.6783256430533,60.05798335544357
Kamala Harris,2023-10-10,Approve,38.83974490399259,34.92645940496524,42.753030403019935
Kamala Harris,2023-10-10,Disapprove,54.868340485966485,49.67851162977135,60.05816934216162
Kamala Harris,2023-10-09,Approve,39.444613280679064,35.19629929453654,43.69292726682159
Kamala Harris,2023-10-09,Disapprove,54.17584431779657,48.477053504633375,59.87463513095976
Kamala Harris,2023-10-08,Approve,39.51605591923115,35.28221949794832,43.74989234051398
Kamala Harris,2023-10-08,Disapprove,54.28926199005973,48.580801283350404,59.99772269676905
Kamala Harris,2023-10-07,Approve,39.516603759526745,35.27953068407127,43.75367683498222
Kamala Harris,2023-10-07,Disapprove,54.28952756922392,48.58106686252351,59.997988275924335
Kamala Harris,2023-10-06,Approve,39.651293324593965,34.2337745168781,45.06881213230983
Kamala Harris,2023-10-06,Disapprove,54.81680516923721,48.9897633146649,60.64384702380953
Kamala Harris,2023-10-05,Approve,39.64857166033585,34.24061165031769,45.056531670354005
Kamala Harris,2023-10-05,Disapprove,54.817088398295205,48.99004654372289,60.64413025286752
Kamala Harris,2023-10-04,Approve,39.653197106877165,34.229672177820596,45.076722035933734
Kamala Harris,2023-10-04,Disapprove,54.817370885216306,48.99032903064399,60.64441273978862
Kamala Harris,2023-10-03,Approve,39.638892163634715,34.2669652119156,45.01081911535383
Kamala Harris,2023-10-03,Disapprove,54.81897088697647,48.99192903240416,60.64601274154879
Kamala Harris,2023-10-02,Approve,39.64062953756846,34.25908189480201,45.02217718033491
Kamala Harris,2023-10-02,Disapprove,54.81930614035683,48.992264285784515,60.646347994929144
Kamala Harris,2023-10-01,Approve,39.64159467033403,34.25520552155911,45.02798381910895
Kamala Harris,2023-10-01,Disapprove,54.81969592244441,48.992654067872095,60.646737777016725
Kamala Harris,2023-09-30,Approve,39.64332410174737,34.24955551892367,45.037092684571064
Kamala Harris,2023-09-30,Disapprove,54.82013961016881,48.993097755596494,60.647181464741124
Kamala Harris,2023-09-29,Approve,39.64646403250749,34.24011932430368,45.0528087407113
Kamala Harris,2023-09-29,Disapprove,54.820636489724535,48.993594635094944,60.64767834435413
Kamala Harris,2023-09-28,Approve,39.62343001156126,34.26914882554482,44.977711197577705
Kamala Harris,2023-09-28,Disapprove,54.92826689107193,49.275689600783224,60.58084418136063
Kamala Harris,2023-09-27,Approve,39.163117863808154,34.50558528074567,43.82065044687064
Kamala Harris,2023-09-27,Disapprove,54.92895712945474,49.27637895108149,60.581535307827984
Kamala Harris,2023-09-26,Approve,39.61809169615912,34.28348844319362,44.95269494912462
Kamala Harris,2023-09-26,Disapprove,54.9296036418622,49.27702892949527,60.58217835422913
Kamala Harris,2023-09-25,Approve,39.6177842579339,34.28456423731746,44.951004278550336
Kamala Harris,2023-09-25,Disapprove,54.93044916485826,49.27787237360707,60.58302595610945
Kamala Harris,2023-09-24,Approve,39.61536002026623,34.293506119747136,44.937213920785325
Kamala Harris,2023-09-24,Disapprove,54.931268529446385,49.278692732340744,60.583844326552025
Kamala Harris,2023-09-23,Approve,40.41275325715747,35.06491454927617,45.76059196503877
Kamala Harris,2023-09-23,Disapprove,53.90748021906475,47.747581172380485,60.06737926574902
Kamala Harris,2023-09-22,Approve,40.40486536547498,35.07318103533571,45.73654969561426
Kamala Harris,2023-09-22,Disapprove,53.90747426950901,47.74758743225948,60.06736110675854
Kamala Harris,2023-09-21,Approve,40.4116633238487,35.066071564716374,45.757255082981025
Kamala Harris,2023-09-21,Disapprove,53.907488810920356,47.747585088431634,60.06739253340908
Kamala Harris,2023-09-20,Approve,40.41515708518716,35.06268984421536,45.76762432615896
Kamala Harris,2023-09-20,Disapprove,53.90754313577866,47.747638716436214,60.067447555121106
Kamala Harris,2023-09-19,Approve,40.418919031639575,35.05850911662647,45.77932894665268
Kamala Harris,2023-09-19,Disapprove,53.90936255064919,47.74946175526938,60.069263346029004
Kamala Harris,2023-09-18,Approve,40.41010256380992,35.066913585896664,45.75329154172318
Kamala Harris,2023-09-18,Disapprove,53.90938239119333,47.74948538921196,60.0692793931747
Kamala Harris,2023-09-17,Approve,40.39960195747035,35.08061890079348,45.71858501414722
Kamala Harris,2023-09-17,Disapprove,53.90942849784193,47.7495556976502,60.06930129803366
Kamala Harris,2023-09-16,Approve,40.83953042011234,35.46511747208737,46.21394336813731
Kamala Harris,2023-09-16,Disapprove,54.789322432280144,48.544210019435766,61.03443484512452
Kamala Harris,2023-09-15,Approve,40.83405321741176,35.473525507722144,46.19458092710137
Kamala Harris,2023-09-15,Disapprove,54.79218640132353,48.54706256536757,61.037310237279485
Kamala Harris,2023-09-14,Approve,40.83686803663059,35.46908814755875,46.20464792570243
Kamala Harris,2023-09-14,Disapprove,54.795086670537685,48.54998839909059,61.04018494198478
Kamala Harris,2023-09-13,Approve,40.83126968968391,35.47821743639839,46.184321942969426
Kamala Harris,2023-09-13,Disapprove,54.79856942446781,48.55346758353153,61.043671265404086
Kamala Harris,2023-09-12,Approve,40.82790917217726,35.48481834449439,46.17099999986012
Kamala Harris,2023-09-12,Disapprove,54.80344609534072,48.5583438797341,61.04854831094733
Kamala Harris,2023-09-11,Approve,40.830475927425915,35.4803234034345,46.180628451417334
Kamala Harris,2023-09-11,Disapprove,54.80756611355234,48.56245659459168,61.052675632513
Kamala Harris,2023-09-10,Approve,40.8212678262999,35.49855038144225,46.143985271157554
Kamala Harris,2023-09-10,Disapprove,54.81228243018258,48.567166017118794,61.05739884324636
Kamala Harris,2023-09-09,Approve,40.7969248027585,35.55727301201549,46.0365765935015
Kamala Harris,2023-09-09,Disapprove,54.81699690733201,48.57188891237056,61.06210490229346
Kamala Harris,2023-09-08,Approve,40.84698580316494,35.4561307072764,46.23784089905348
Kamala Harris,2023-09-08,Disapprove,54.82261059837526,48.57748942839504,61.067731768355486
Kamala Harris,2023-09-07,Approve,40.32058754743788,34.95857248727293,45.68260260760283
Kamala Harris,2023-09-07,Disapprove,52.83136714705587,46.72548387270792,58.937250421403824
Kamala Harris,2023-09-06,Approve,40.32377281873262,34.95344620756901,45.694099429896234
Kamala Harris,2023-09-06,Disapprove,52.83133544387739,46.72545297578097,58.93721791197382
Kamala Harris,2023-09-05,Approve,40.323446336897064,34.95389851072983,45.6929941630643
Kamala Harris,2023-09-05,Disapprove,52.83134951895325,46.72546757488291,58.93723146302359
Kamala Harris,2023-09-04,Approve,40.33142743839781,34.94258924420411,45.72026563259151
Kamala Harris,2023-09-04,Disapprove,52.831506754650775,46.72563955645036,58.93737395285119
Kamala Harris,2023-09-03,Approve,41.12267499319795,35.7779477253747,46.46740226102119
Kamala Harris,2023-09-03,Disapprove,53.40758305161626,47.27807426050138,59.53709184273114
Kamala Harris,2023-09-02,Approve,41.12546830858613,35.77500295975137,46.47593365742089
Kamala Harris,2023-09-02,Disapprove,53.407584849992794,47.27806055777902,59.53710914220657
Kamala Harris,2023-09-01,Approve,41.124877928350855,35.77724661589739,46.47250924080432
Kamala Harris,2023-09-01,Disapprove,53.40759492559296,47.278076008302456,59.537113842883464
Kamala Harris,2023-08-31,Approve,41.128561619137535,35.77351853396084,46.48360470431423
Kamala Harris,2023-08-31,Disapprove,53.40705151374526,47.277617661756786,59.53648536573373
Kamala Harris,2023-08-30,Approve,41.20758596366887,35.90535599729326,46.509815930044475
Kamala Harris,2023-08-30,Disapprove,52.347239029920196,46.2145428326316,58.47993522720879
Kamala Harris,2023-08-29,Approve,41.22268664689221,35.89697391181948,46.548399381964934
Kamala Harris,2023-08-29,Disapprove,52.34891726110218,46.21621142464527,58.48162309755909
Kamala Harris,2023-08-28,Approve,41.22652180425128,35.89455619702408,46.558487411478474
Kamala Harris,2023-08-28,Disapprove,52.348914535646486,46.21621282006299,58.48161625122998
Kamala Harris,2023-08-27,Approve,41.18600218645,35.91850758069391,46.45349679220608
Kamala Harris,2023-08-27,Disapprove,52.34889227753066,46.21617069505133,58.481613860009986
Kamala Harris,2023-08-26,Approve,41.19267296258056,35.91492935947957,46.470416565681546
Kamala Harris,2023-08-26,Disapprove,52.34892336902817,46.216221591985125,58.48162514607122
Kamala Harris,2023-08-25,Approve,40.85400274269714,35.96240788957405,45.74559759582023
Kamala Harris,2023-08-25,Disapprove,52.34892582247002,46.21622778006492,58.481623864875125
Kamala Harris,2023-08-24,Approve,41.21756887229547,35.9001847862839,46.534952958307045
Kamala Harris,2023-08-24,Disapprove,52.34891826130482,46.216212607205954,58.48162391540368
Kamala Harris,2023-08-23,Approve,41.20124213724486,35.91775995314408,46.484724321345645
Kamala Harris,2023-08-23,Disapprove,52.32339446867522,46.19068055486027,58.456108382490164
Kamala Harris,2023-08-22,Approve,41.227479938826924,35.90198971717598,46.55297016047787
Kamala Harris,2023-08-22,Disapprove,52.32342749184898,46.19072184289485,58.45613314080311
Kamala Harris,2023-08-21,Approve,41.22960504332488,35.90076418807278,46.558445898576984
Kamala Harris,2023-08-21,Disapprove,52.323410294162215,46.19068677164291,58.45613381668152
Kamala Harris,2023-08-20,Approve,39.85960288970424,34.54236532892131,45.17684045048717
Kamala Harris,2023-08-20,Disapprove,52.50424830842603,46.36474246222426,58.6437541546278
Kamala Harris,2023-08-19,Approve,39.8751369301806,34.57573712295998,45.174536737401226
Kamala Harris,2023-08-19,Disapprove,52.504262148561395,46.364750032102776,58.643774265020014
Kamala Harris,2023-08-18,Approve,39.89900929021237,34.627047910335804,45.170970670088934
Kamala Harris,2023-08-18,Disapprove,52.50424534183446,46.364740441307006,58.64375024236192
Kamala Harris,2023-08-17,Approve,39.86957131529998,34.56360675190245,45.17553587869751
Kamala Harris,2023-08-17,Disapprove,52.50423960531285,46.36472981955926,58.643749391066436
Kamala Harris,2023-08-16,Approve,39.84173384604134,34.505208988553115,45.17825870352957
Kamala Harris,2023-08-16,Disapprove,52.504216835432864,46.36473362045384,58.64370005041189
Kamala Harris,2023-08-15,Approve,39.43843054507745,34.6374254744831,44.2394356156718
Kamala Harris,2023-08-15,Disapprove,52.506903123470636,46.36739604060276,58.64641020633851
Kamala Harris,2023-08-14,Approve,39.824543171626914,34.6637380288888,44.98534831436503
Kamala Harris,2023-08-14,Disapprove,52.50691668368848,46.36741162754815,58.64642173982881
Kamala Harris,2023-08-13,Approve,39.697203043821354,34.37322169464787,45.02118439299484
Kamala Harris,2023-08-13,Disapprove,52.86889211159416,46.728562569043525,59.00922165414479
Kamala Harris,2023-08-12,Approve,39.658070344729396,34.39270388980455,44.92343679965424
Kamala Harris,2023-08-12,Disapprove,52.86890983513276,46.728592325230764,59.00922734503476
Kamala Harris,2023-08-11,Approve,39.66892151175406,34.38767345330578,44.950169570202334
Kamala Harris,2023-08-11,Disapprove,52.868897239888966,46.7285872847351,59.00920719504283
Kamala Harris,2023-08-10,Approve,39.6765095317203,34.38395480909894,44.96906425434166
Kamala Harris,2023-08-10,Disapprove,52.868893717023695,46.728578874627615,59.009208559419775
Kamala Harris,2023-08-09,Approve,39.65751177165682,34.392871873772265,44.92215166954138
Kamala Harris,2023-08-09,Disapprove,52.86890418662631,46.728576493870705,59.009231879381915
Kamala Harris,2023-08-08,Approve,39.670107025190944,34.38709236847257,44.953121681909316
Kamala Harris,2023-08-08,Disapprove,52.868903451706046,46.72858159568823,59.00922530772386
Kamala Harris,2023-08-07,Approve,39.676925929437616,34.38377584646193,44.9700760124133
Kamala Harris,2023-08-07,Disapprove,52.86891739465154,46.728595376996964,59.009239412306115
Kamala Harris,2023-08-06,Approve,39.68269404313877,34.38087085797495,44.984517228302586
Kamala Harris,2023-08-06,Disapprove,52.86889770488462,46.72857385058056,59.009221559188674
Kamala Harris,2023-08-05,Approve,40.759482093276276,35.485105140113305,46.03385904643925
Kamala Harris,2023-08-05,Disapprove,53.09902111388327,46.92939741155359,59.26864481621295
Kamala Harris,2023-08-04,Approve,40.795152220802734,35.47306510646475,46.11723933514072
Kamala Harris,2023-08-04,Disapprove,53.10011490452332,46.93049583348988,59.26973397555677
Kamala Harris,2023-08-03,Approve,40.732207180120646,35.494578831250806,45.96983552899049
Kamala Harris,2023-08-03,Disapprove,53.100096570578486,46.93046519900651,59.26972794215046
Kamala Harris,2023-08-02,Approve,40.43406684774756,35.51790457517837,45.35022912031675
Kamala Harris,2023-08-02,Disapprove,53.1001321511507,46.93050206516416,59.26976223713724
Kamala Harris,2023-08-01,Approve,40.73192077743681,35.49463633063762,45.969205224236006
Kamala Harris,2023-08-01,Disapprove,53.100146301217144,46.930370248473444,59.269922353960844
Kamala Harris,2023-07-31,Approve,40.68857237523402,35.44999423827342,45.927150512194615
Kamala Harris,2023-07-31,Disapprove,53.17139240003428,47.00190084170961,59.340883958358944
Kamala Harris,2023-07-30,Approve,40.987864295693086,35.92026769557391,46.05546089581226
Kamala Harris,2023-07-30,Disapprove,51.72314489919171,45.5472630271187,57.899026771264715
Kamala Harris,2023-07-29,Approve,40.98616557536153,35.919605132531174,46.05272601819189
Kamala Harris,2023-07-29,Disapprove,51.723162762330205,45.54726243354091,57.8990630911195
Kamala Harris,2023-07-28,Approve,40.999202905321745,35.92221752489266,46.07618828575083
Kamala Harris,2023-07-28,Disapprove,51.72313656695958,45.54723175125919,57.89904138265997
Kamala Harris,2023-07-27,Approve,40.99853504409682,35.92223608758094,46.0748340006127
Kamala Harris,2023-07-27,Disapprove,51.72316499468171,45.547268827326235,57.899061162037185
Kamala Harris,2023-07-26,Approve,40.99901753323152,35.92221449824637,46.07582056821668
Kamala Harris,2023-07-26,Disapprove,51.72315715814771,45.54727325911355,57.89904105718186
Kamala Harris,2023-07-25,Approve,40.99864250008159,35.923856297979896,46.07342870218328
Kamala Harris,2023-07-25,Disapprove,51.72084524416968,45.544952650804504,57.89673783753486
Kamala Harris,2023-07-24,Approve,40.99220979314812,35.92401958124863,46.06040000504761
Kamala Harris,2023-07-24,Disapprove,51.71834728345436,45.54246294230317,57.894231624605546
Kamala Harris,2023-07-23,Approve,41.0152359024759,35.924194915540696,46.106276889411106
Kamala Harris,2023-07-23,Disapprove,51.718373635277636,45.54248290999729,57.89426436055798
Kamala Harris,2023-07-22,Approve,40.99930498928203,35.925522598626245,46.07308737993782
Kamala Harris,2023-07-22,Disapprove,51.71839049530045,45.54250872722061,57.89427226338029
Kamala Harris,2023-07-21,Approve,40.50466652997301,35.89437761259015,45.11495544735587
Kamala Harris,2023-07-21,Disapprove,51.71841118386692,45.542499828568694,57.894322539165145
Kamala Harris,2023-07-20,Approve,40.994134325653135,35.924599042398924,46.06366960890735
Kamala Harris,2023-07-20,Disapprove,51.71838738954306,45.54250301011238,57.894271768973745
Kamala Harris,2023-07-19,Approve,41.003609738803476,35.925703083782835,46.08151639382412
Kamala Harris,2023-07-19,Disapprove,51.71840116655208,45.54249942185186,57.894302911252296
Kamala Harris,2023-07-18,Approve,41.01570574409885,35.92656873314941,46.104842755048296
Kamala Harris,2023-07-18,Disapprove,51.71614119924796,45.54024602705243,57.89203637144348
Kamala Harris,2023-07-17,Approve,40.17585989082797,35.108838243749105,45.24288153790684
Kamala Harris,2023-07-17,Disapprove,51.82515264746037,45.64924813025769,58.00105716466305
Kamala Harris,2023-07-16,Approve,39.3318838893014,34.488658609953816,44.17510916864899
Kamala Harris,2023-07-16,Disapprove,52.93028867391453,47.31260846105481,58.54796888677426
Kamala Harris,2023-07-15,Approve,39.34774491321782,34.482902014259906,44.21258781217573
Kamala Harris,2023-07-15,Disapprove,52.930288735495694,47.3126177250952,58.547959745896186
Kamala Harris,2023-07-14,Approve,39.3272461571489,34.48982409596184,44.164668218335954
Kamala Harris,2023-07-14,Disapprove,52.93034154113424,47.3126816751657,58.54800140710278
Kamala Harris,2023-07-13,Approve,39.325367892375276,34.490275143032605,44.16046064171795
Kamala Harris,2023-07-13,Disapprove,52.930166810898854,47.312493663037216,58.54783995876049
Kamala Harris,2023-07-12,Approve,39.343210359658755,34.484833164561266,44.201587554756244
Kamala Harris,2023-07-12,Disapprove,52.930130539651465,47.312457055420545,58.547804023882385
Kamala Harris,2023-07-11,Approve,39.34956589482112,34.482048279342486,44.21708351029975
Kamala Harris,2023-07-11,Disapprove,52.93016653932146,47.312505006708456,58.54782807193447
Kamala Harris,2023-07-10,Approve,39.34593219994257,34.48482956272381,44.20703483716132
Kamala Harris,2023-07-10,Disapprove,52.92765825442499,47.30999543074723,58.54532107810275
Kamala Harris,2023-07-09,Approve,39.34747719336602,34.48412976903828,44.21082461769375
Kamala Harris,2023-07-09,Disapprove,52.92765961730882,47.30999931979634,58.5453199148213
Kamala Harris,2023-07-08,Approve,39.01706668703334,34.425703300126145,43.60843007394054
Kamala Harris,2023-07-08,Disapprove,52.92760565576833,47.3099508870017,58.545260424534966
Kamala Harris,2023-07-07,Approve,39.349164403788194,34.484513711296856,44.21381509627953
Kamala Harris,2023-07-07,Disapprove,52.92498480670345,47.30731982843501,58.542649784971886
Kamala Harris,2023-07-06,Approve,39.31591785436762,34.49381735832689,44.138018350408345
Kamala Harris,2023-07-06,Disapprove,52.92505018060015,47.30741182938744,58.542688531812864
Kamala Harris,2023-07-05,Approve,39.57384635029819,34.680894794918316,44.466797905678064
Kamala Harris,2023-07-05,Disapprove,52.358751180845225,46.20200628856188,58.51549607312857
Kamala Harris,2023-07-04,Approve,39.56733235927888,34.684597082596646,44.45006763596111
Kamala Harris,2023-07-04,Disapprove,52.35799634550239,46.201240598120705,58.51475209288408
Kamala Harris,2023-07-03,Approve,39.571079459511346,34.68299586359587,44.45916305542682
Kamala Harris,2023-07-03,Disapprove,52.358023653160835,46.20125682129364,58.51479048502803
Kamala Harris,2023-07-02,Approve,39.559015975116814,34.68744068570848,44.43059126452515
Kamala Harris,2023-07-02,Disapprove,52.357913983534644,46.201148874774525,58.51467909229476
Kamala Harris,2023-07-01,Approve,39.56783222573761,34.68444413802286,44.45122031345236
Kamala Harris,2023-07-01,Disapprove,52.35790053978191,46.201151703789556,58.51464937577426
Kamala Harris,2023-06-30,Approve,39.54653739670643,34.69058288791231,44.40249190550054
Kamala Harris,2023-06-30,Disapprove,52.357754367589905,46.201001025461814,58.514507709717996
Kamala Harris,2023-06-29,Approve,39.56631970153825,34.685781864418615,44.44685753865788
Kamala Harris,2023-06-29,Disapprove,52.357109079075514,46.20033995498179,58.513878203169234
Kamala Harris,2023-06-28,Approve,39.55478998575241,34.68945833781077,44.420121633694045
Kamala Harris,2023-06-28,Disapprove,52.35703077693848,46.20026033902465,58.51380121485231
Kamala Harris,2023-06-27,Approve,39.131174614186854,34.5908459539704,43.67150327440331
Kamala Harris,2023-06-27,Disapprove,52.357023393284535,46.200261690657214,58.51378509591186
Kamala Harris,2023-06-26,Approve,39.55946513407704,34.68819551815022,44.43073475000385
Kamala Harris,2023-06-26,Disapprove,52.35684653997322,46.20008472041444,58.513608359532
Kamala Harris,2023-06-25,Approve,39.41211875819205,34.4908953489181,44.333342167466
Kamala Harris,2023-06-25,Disapprove,52.64179235153654,46.97387872083038,58.3097059822427
Kamala Harris,2023-06-24,Approve,39.78217606499079,34.83812368582298,44.72622844415861
Kamala Harris,2023-06-24,Disapprove,53.1237894847803,46.86345499766723,59.38412397189337
Kamala Harris,2023-06-23,Approve,39.78434137271849,34.8357111826776,44.732971562759374
Kamala Harris,2023-06-23,Disapprove,53.12442782238043,46.864069590528416,59.38478605423245
Kamala Harris,2023-06-22,Approve,39.77596059537326,34.84387093293446,44.70805025781207
Kamala Harris,2023-06-22,Disapprove,53.125117104241866,46.864771260894116,59.385462947589616
Kamala Harris,2023-06-21,Approve,39.77874415101611,34.84131853216432,44.7161697698679
Kamala Harris,2023-06-21,Disapprove,53.12871052020254,46.86836463872588,59.3890564016792
Kamala Harris,2023-06-20,Approve,39.7835922128225,34.836550133854836,44.73063429179016
Kamala Harris,2023-06-20,Disapprove,53.12951211057732,46.86915749281137,59.38986672834328
Kamala Harris,2023-06-19,Approve,39.778433039111796,34.84184317712157,44.715022901102024
Kamala Harris,2023-06-19,Disapprove,53.130405702769195,46.87006123866989,59.3907501668685
Kamala Harris,2023-06-18,Approve,39.46658215136294,34.56169057114656,44.37147373157932
Kamala Harris,2023-06-18,Disapprove,53.48084950477104,47.18702394831816,59.77467506122391
Kamala Harris,2023-06-17,Approve,39.47618659198009,34.555897617679136,44.39647556628104
Kamala Harris,2023-06-17,Disapprove,53.48200809864275,47.18818501554525,59.77583118174025
Kamala Harris,2023-06-16,Approve,39.48770316651487,34.54523629900221,44.430170034027526
Kamala Harris,2023-06-16,Disapprove,53.483194249484406,47.18937092556888,59.77701757339993
Kamala Harris,2023-06-15,Approve,39.47944144160621,34.548052000627,44.41083088258542
Kamala Harris,2023-06-15,Disapprove,53.4870423348698,47.19321531875007,59.780869350989526
Kamala Harris,2023-06-14,Approve,39.44784759519143,34.56414514080763,44.331550049575235
Kamala Harris,2023-06-14,Disapprove,53.488385334671406,47.19457705929417,59.782193610048644
Kamala Harris,2023-06-13,Approve,39.48504263006182,34.541085151556736,44.4290001085669
Kamala Harris,2023-06-13,Disapprove,53.490026117977536,47.19620672611519,59.78384550983988
Kamala Harris,2023-06-12,Approve,39.48592851191127,34.540827744319174,44.43102927950336
Kamala Harris,2023-06-12,Disapprove,53.491915543296415,47.198098307258505,59.785732779334325
Kamala Harris,2023-06-11,Approve,39.39545398435158,34.551267328473756,44.23964064022941
Kamala Harris,2023-06-11,Disapprove,53.49378747238242,47.19996817725515,59.78760676750969
Kamala Harris,2023-06-10,Approve,39.19886945430325,34.27438961063837,44.123349297968126
Kamala Harris,2023-06-10,Disapprove,53.736149123301196,47.442084473612525,60.03021377298987
Kamala Harris,2023-06-09,Approve,39.180231568929074,34.284076563574914,44.076386574283234
Kamala Harris,2023-06-09,Disapprove,53.73941458590816,47.44536408257238,60.03346508924393
Kamala Harris,2023-06-08,Approve,39.2005168398994,34.27022692789627,44.13080675190253
Kamala Harris,2023-06-08,Disapprove,53.74304208458379,47.448975073268514,60.03710909589907
Kamala Harris,2023-06-07,Approve,38.85734047972387,33.93992542656113,43.7747555328866
Kamala Harris,2023-06-07,Disapprove,54.05671448292149,47.83176615974678,60.28166280609621
Kamala Harris,2023-06-06,Approve,38.84312880711357,33.92746694163831,43.75879067258884
Kamala Harris,2023-06-06,Disapprove,54.06778328756667,47.842820679533574,60.292745895599765
Kamala Harris,2023-06-05,Approve,38.83968126292757,33.92561859590739,43.75374392994775
Kamala Harris,2023-06-05,Disapprove,54.0723728034574,47.8474344242009,60.2973111827139
Kamala Harris,2023-06-04,Approve,39.32170905724827,34.35492614003463,44.28849197446191
Kamala Harris,2023-06-04,Disapprove,53.86102803886047,48.17989340273055,59.54216267499039
Kamala Harris,2023-06-03,Approve,39.315109915092215,34.3610939437078,44.26912588647663
Kamala Harris,2023-06-03,Disapprove,53.8628330042321,48.181612070606135,59.54405393785807
