date,days_in_office,approval_rating,politician
2020-03-25,1160,44.3429424190462,Donald Trump
2020-03-26,1161,44.63115825881559,Donald Trump
2020-03-27,1162,44.03008385442181,Donald Trump
2020-03-28,1163,44.064160512749055,Donald Trump
2020-03-29,1164,44.17809280013767,Donald Trump
2020-03-30,1165,45.53580966253945,Donald Trump
2020-03-31,1166,45.3113940642262,Donald Trump
2020-04-01,1167,44.98605404643956,Donald Trump
2020-04-02,1168,44.99322998701263,Donald Trump
2020-04-03,1169,45.057575835674335,Donald Trump
2020-04-04,1170,44.8052743041549,Donald Trump
2020-04-05,1171,44.6874181918387,Donald Trump
2020-04-06,1172,45.04918200148031,Donald Trump
2020-04-07,1173,44.73460134910981,Donald Trump
2020-04-08,1174,44.91578540464423,Donald Trump
2020-04-09,1175,43.987912889444615,Donald Trump
2020-04-10,1176,43.99129241456365,Donald Trump
2020-04-11,1177,43.86712380541008,Donald Trump
2020-04-12,1178,43.94168270374295,Donald Trump
2020-04-13,1179,44.34396372857911,Donald Trump
2020-04-14,1180,44.34166070305554,Donald Trump
2020-04-15,1181,44.42529180370156,Donald Trump
2020-04-16,1182,44.93522892017023,Donald Trump
2020-04-17,1183,44.88476630121177,Donald Trump
2020-04-18,1184,44.63718726043627,Donald Trump
2020-04-19,1185,44.16132917038359,Donald Trump
2020-04-20,1186,44.046256567425566,Donald Trump
2020-04-21,1187,43.85277804286832,Donald Trump
2020-04-22,1188,43.95914310954063,Donald Trump
2020-04-23,1189,44.12875121006776,Donald Trump
2020-04-24,1190,43.931703078450845,Donald Trump
2020-04-25,1191,44.97928571428572,Donald Trump
2020-04-26,1192,44.19788946444625,Donald Trump
2020-04-27,1193,44.06458557588805,Donald Trump
2020-04-28,1194,44.17108254953886,Donald Trump
2020-04-29,1195,43.95070389378031,Donald Trump
2020-04-30,1196,44.12010495569088,Donald Trump
2020-05-01,1197,43.84755403868032,Donald Trump
2020-05-02,1198,44.17938878991367,Donald Trump
2020-05-03,1199,43.96741819539747,Donald Trump
2020-05-04,1200,44.23993008659728,Donald Trump
2020-05-05,1201,44.28854572916432,Donald Trump
2020-05-06,1202,44.34923961523994,Donald Trump
2020-05-07,1203,43.29722260605223,Donald Trump
2020-05-08,1204,42.95285569449138,Donald Trump
2020-05-09,1205,42.81948659390852,Donald Trump
2020-05-10,1206,43.9999276341181,Donald Trump
2020-05-11,1207,43.32293679271322,Donald Trump
2020-05-12,1208,44.12319627618309,Donald Trump
2020-05-13,1209,44.27718733225979,Donald Trump
2020-05-14,1210,44.448866550415424,Donald Trump
2020-05-15,1211,42.93725903459621,Donald Trump
2020-05-16,1212,43.069051202758544,Donald Trump
2020-05-17,1213,43.20808710623052,Donald Trump
2020-05-18,1214,43.00388005365012,Donald Trump
2020-05-19,1215,42.95869507834809,Donald Trump
2020-05-20,1216,42.922303033374725,Donald Trump
2020-05-21,1217,43.04497257769653,Donald Trump
2020-05-22,1218,43.227721890857296,Donald Trump
2020-05-23,1219,42.959329235475735,Donald Trump
2020-05-24,1220,42.0535258247772,Donald Trump
2020-05-25,1221,42.373990186846406,Donald Trump
2020-05-26,1222,42.25749776712264,Donald Trump
2020-05-27,1223,42.20131998383693,Donald Trump
2020-05-28,1224,42.39232118721955,Donald Trump
2020-05-29,1225,42.10536430481283,Donald Trump
2020-05-30,1226,42.254862726849694,Donald Trump
2020-05-31,1227,42.32525107984206,Donald Trump
2020-06-01,1228,41.63172736211342,Donald Trump
2020-06-02,1229,42.09248169314009,Donald Trump
2020-06-03,1230,41.964602470467135,Donald Trump
2020-06-04,1231,41.45913382438555,Donald Trump
2020-06-05,1232,40.68478548569504,Donald Trump
2020-06-06,1233,40.00164522310429,Donald Trump
2020-06-07,1234,40.05869834478099,Donald Trump
2020-06-08,1235,39.387926030350776,Donald Trump
2020-06-09,1236,39.65841616273951,Donald Trump
2020-06-10,1237,39.7416718394372,Donald Trump
2020-06-11,1238,39.99312972197847,Donald Trump
2020-06-12,1239,39.28853468574533,Donald Trump
2020-06-13,1240,39.53006956726801,Donald Trump
2020-06-14,1241,39.29411241353233,Donald Trump
2020-06-15,1242,40.246846892115975,Donald Trump
2020-06-16,1243,40.77593542626022,Donald Trump
2020-06-17,1244,40.3199135676106,Donald Trump
2020-06-18,1245,40.56191392754911,Donald Trump
2020-06-19,1246,39.83661916845598,Donald Trump
2020-06-20,1247,40.02908065136556,Donald Trump
2020-06-21,1248,40.01557962780598,Donald Trump
2020-06-22,1249,40.19425615412059,Donald Trump
2020-06-23,1250,40.67409412258802,Donald Trump
2020-06-24,1251,39.48283235088808,Donald Trump
2020-06-25,1252,39.38213643055783,Donald Trump
2020-06-26,1253,40.21334995293938,Donald Trump
2020-06-27,1254,40.40218276592279,Donald Trump
2020-06-28,1255,39.98163550626762,Donald Trump
2020-06-29,1256,39.30294082910122,Donald Trump
2020-06-30,1257,43.04872230421505,Donald Trump
2020-07-01,1258,39.50781715885815,Donald Trump
2020-07-02,1259,39.54555445653369,Donald Trump
2020-07-03,1260,38.93911045916249,Donald Trump
2020-07-04,1261,39.200309757356735,Donald Trump
2020-07-05,1262,41.446713424824026,Donald Trump
2020-07-06,1263,39.619537940134016,Donald Trump
2020-07-07,1264,39.50663262752165,Donald Trump
2020-07-08,1265,39.30032266673136,Donald Trump
2020-07-09,1266,39.34109755817426,Donald Trump
2020-07-10,1267,39.5786268131008,Donald Trump
2020-07-11,1268,39.18115942028985,Donald Trump
2020-07-12,1269,41.35678081146428,Donald Trump
2020-07-13,1270,39.358756609517705,Donald Trump
2020-07-14,1271,39.5782535482319,Donald Trump
2020-07-15,1272,39.56617485193144,Donald Trump
2020-07-16,1273,39.35049791687837,Donald Trump
2020-07-17,1274,39.94633857100504,Donald Trump
2020-07-18,1275,39.32456678647614,Donald Trump
2020-07-19,1276,41.66215541454281,Donald Trump
2020-07-20,1277,39.13691268025329,Donald Trump
2020-07-21,1278,39.59201671891327,Donald Trump
2020-07-22,1279,39.62133138716572,Donald Trump
2020-07-23,1280,40.01743232674891,Donald Trump
2020-07-24,1281,39.18590313592981,Donald Trump
2020-07-25,1282,39.03623188405797,Donald Trump
2020-07-26,1283,41.81706731817984,Donald Trump
2020-07-27,1284,39.62145178764897,Donald Trump
2020-07-28,1285,40.58074166195591,Donald Trump
2020-07-29,1286,40.65313520322904,Donald Trump
2020-07-30,1287,40.55015258870047,Donald Trump
2020-07-31,1288,43.48314499061614,Donald Trump
2020-08-01,1289,40.0,Donald Trump
2020-08-02,1290,42.28495453428361,Donald Trump
2020-08-03,1291,40.29580062305296,Donald Trump
2020-08-04,1292,39.810248198558845,Donald Trump
2020-08-05,1293,39.34845642162716,Donald Trump
2020-08-06,1294,39.74989515621724,Donald Trump
2020-08-07,1295,39.08884372302809,Donald Trump
2020-08-08,1296,39.0,Donald Trump
2020-08-09,1297,42.164865887753486,Donald Trump
2020-08-10,1298,39.704370124084576,Donald Trump
2020-08-11,1299,40.83610930247212,Donald Trump
2020-08-12,1300,40.508161560517465,Donald Trump
2020-08-13,1301,40.31983621474068,Donald Trump
2020-08-14,1302,40.15009230275303,Donald Trump
2020-08-15,1303,40.34377687587573,Donald Trump
2020-08-16,1304,42.58098818937187,Donald Trump
2020-08-17,1305,40.3362769425388,Donald Trump
2020-08-18,1306,40.55591138935709,Donald Trump
2020-08-19,1307,40.73500551119714,Donald Trump
2020-08-20,1308,40.42006298416201,Donald Trump
2020-08-21,1309,40.011361737677525,Donald Trump
2020-08-22,1310,40.09182562868763,Donald Trump
2020-08-23,1311,42.77411990471149,Donald Trump
2020-08-24,1312,40.69724166973733,Donald Trump
2020-08-25,1313,41.15966779978423,Donald Trump
2020-08-26,1314,40.77228024494913,Donald Trump
2020-08-27,1315,41.08702975856261,Donald Trump
2020-08-28,1316,41.28434197886647,Donald Trump
2020-08-29,1317,41.30973579233393,Donald Trump
2020-08-30,1318,42.86526905469936,Donald Trump
2020-08-31,1319,44.35426557887196,Donald Trump
2020-09-01,1320,41.62644188110026,Donald Trump
2020-09-02,1321,41.75426834233598,Donald Trump
2020-09-03,1322,41.55574827202361,Donald Trump
2020-09-04,1323,41.0,Donald Trump
2020-09-05,1324,41.01714675605921,Donald Trump
2020-09-06,1325,43.24975754239732,Donald Trump
2020-09-07,1326,41.31191972482996,Donald Trump
2020-09-08,1327,41.72689453329152,Donald Trump
2020-09-09,1328,43.94591775923719,Donald Trump
2020-09-10,1329,41.663356728577554,Donald Trump
2020-09-11,1330,41.25860604688031,Donald Trump
2020-09-12,1331,41.05273466480696,Donald Trump
2020-09-13,1332,42.7257237936772,Donald Trump
2020-09-14,1333,41.37834875791525,Donald Trump
2020-09-15,1334,41.81734725426308,Donald Trump
2020-09-16,1335,41.51185449821371,Donald Trump
2020-09-17,1336,41.5112890698235,Donald Trump
2020-09-18,1337,41.270550583772895,Donald Trump
2020-09-19,1338,41.11342894393742,Donald Trump
2020-09-20,1339,42.52457125547581,Donald Trump
2020-09-21,1340,42.777324801321086,Donald Trump
2020-09-22,1341,42.59043429310093,Donald Trump
2020-09-23,1342,41.62870424171993,Donald Trump
2020-09-24,1343,42.821534191883536,Donald Trump
2020-09-25,1344,41.17838411220461,Donald Trump
2020-09-26,1345,40.8826304924801,Donald Trump
2020-09-27,1346,43.169405921841786,Donald Trump
2020-09-28,1347,41.579421045410896,Donald Trump
2020-09-29,1348,42.27378475001334,Donald Trump
2020-09-30,1349,43.54575350018707,Donald Trump
2020-10-01,1350,41.82942051189618,Donald Trump
2020-10-02,1351,41.23700726364445,Donald Trump
2020-10-03,1352,40.94395978116221,Donald Trump
2020-10-04,1353,43.42895039771018,Donald Trump
2020-10-05,1354,41.23298771455956,Donald Trump
2020-10-06,1355,42.07863949629882,Donald Trump
2020-10-07,1356,41.179533213644525,Donald Trump
2020-10-08,1357,41.36758941294648,Donald Trump
2020-10-09,1358,41.28419577356838,Donald Trump
2020-10-10,1359,41.231970754403456,Donald Trump
2020-10-11,1360,43.08837926949111,Donald Trump
2020-10-12,1361,41.45957303748529,Donald Trump
2020-10-13,1362,41.85654593131089,Donald Trump
2020-10-14,1363,41.269299820466784,Donald Trump
2020-10-15,1364,41.405870773217714,Donald Trump
2020-10-16,1365,42.19343493552169,Donald Trump
2020-10-17,1366,42.0,Donald Trump
2020-10-18,1367,43.41521962029504,Donald Trump
2020-10-19,1368,42.28103554092507,Donald Trump
2020-10-20,1369,42.09663704977549,Donald Trump
2020-10-21,1370,42.44883303411131,Donald Trump
2020-10-22,1371,42.50912538516236,Donald Trump
2020-10-23,1372,43.236607142857146,Donald Trump
2020-10-24,1373,42.09971930861279,Donald Trump
2020-10-25,1374,43.79927876319967,Donald Trump
2020-10-26,1375,41.85768162617564,Donald Trump
2020-10-27,1376,42.629104374626245,Donald Trump
2020-10-28,1377,43.50642591108387,Donald Trump
2020-10-29,1378,42.77758822630748,Donald Trump
2020-10-30,1379,42.0,Donald Trump
2020-10-31,1380,44.710432302196125,Donald Trump
2020-11-01,1381,44.30847300591599,Donald Trump
2020-11-02,1382,43.34652189915348,Donald Trump
2020-11-03,1383,42.91993637327678,Donald Trump
2020-11-04,1384,42.73947317823495,Donald Trump
2020-11-05,1385,42.37975966410888,Donald Trump
2020-11-06,1386,42.09950022716947,Donald Trump
2020-11-07,1387,42.0,Donald Trump
2020-11-08,1388,42.44883303411131,Donald Trump
2020-11-09,1389,42.35934868051656,Donald Trump
2020-11-10,1390,42.4291626615401,Donald Trump
2020-11-11,1391,42.44883303411131,Donald Trump
2020-11-12,1392,42.51741565359924,Donald Trump
2020-11-13,1393,42.0,Donald Trump
2020-11-14,1394,41.07361268403171,Donald Trump
2020-11-15,1395,41.49371633752244,Donald Trump
2020-11-16,1396,41.62234982332156,Donald Trump
2020-11-17,1397,41.24749244389761,Donald Trump
2020-11-18,1398,41.35906642728905,Donald Trump
2020-11-19,1399,41.902928253691016,Donald Trump
2020-11-20,1400,41.0,Donald Trump
2020-11-21,1401,41.18115942028985,Donald Trump
2020-11-22,1402,41.356541268950025,Donald Trump
2020-11-23,1403,40.7442111195511,Donald Trump
2020-11-24,1404,41.42955326460481,Donald Trump
2020-11-25,1405,41.0,Donald Trump
2020-11-26,1406,41.0,Donald Trump
2020-11-27,1407,41.0,Donald Trump
2020-11-28,1408,41.0,Donald Trump
2020-11-29,1409,41.33688938798428,Donald Trump
2020-11-30,1410,42.0325562146503,Donald Trump
2020-12-01,1411,41.17832689977741,Donald Trump
2020-12-02,1412,41.40394973070018,Donald Trump
2020-12-03,1413,41.35906642728905,Donald Trump
2020-12-04,1414,39.93552168815944,Donald Trump
2020-12-05,1415,41.03623188405797,Donald Trump
2020-12-06,1416,40.40831155128174,Donald Trump
2020-12-07,1417,41.573141247046,Donald Trump
2020-12-08,1418,40.62670621770063,Donald Trump
2020-12-09,1419,40.859622299612106,Donald Trump
2020-12-10,1420,40.37900056148232,Donald Trump
2020-12-11,1421,40.0,Donald Trump
2020-12-12,1422,40.0,Donald Trump
2020-12-13,1423,41.373518804739824,Donald Trump
2020-12-14,1424,41.3118470485307,Donald Trump
2020-12-15,1425,41.23212592452114,Donald Trump
2020-12-16,1426,41.44883303411131,Donald Trump
2020-12-17,1427,41.24577501597073,Donald Trump
2020-12-18,1428,41.0,Donald Trump
2020-12-19,1429,39.93940144819801,Donald Trump
2020-12-20,1430,40.49098413010367,Donald Trump
2020-12-21,1431,40.22441651705566,Donald Trump
2020-12-22,1432,40.49205226049379,Donald Trump
2020-12-23,1433,40.0,Donald Trump
2020-12-24,1434,40.0,Donald Trump
2020-12-25,1435,40.0,Donald Trump
2020-12-26,1436,40.0,Donald Trump
2020-12-27,1437,40.0,Donald Trump
2020-12-28,1438,40.269299820466784,Donald Trump
2020-12-29,1439,40.31418312387792,Donald Trump
2020-12-30,1440,40.39584503088152,Donald Trump
2020-12-31,1441,41.0,Donald Trump
2021-01-01,1442,41.0,Donald Trump
2021-01-02,1443,41.0,Donald Trump
2021-01-03,1444,41.95451872181925,Donald Trump
2021-01-04,1445,41.269299820466784,Donald Trump
2021-01-05,1446,41.0830682137176,Donald Trump
2021-01-06,1447,41.35906642728905,Donald Trump
2021-01-07,1448,41.00687109290796,Donald Trump
2021-01-08,1449,39.94121815038404,Donald Trump
2021-01-09,1450,39.0,Donald Trump
2021-01-10,1451,38.234837317047486,Donald Trump
2021-01-11,1452,37.47397966226476,Donald Trump
2021-01-12,1453,35.60801711518973,Donald Trump
2021-01-13,1454,35.5307602403966,Donald Trump
2021-01-14,1455,36.04504387895105,Donald Trump
2021-01-15,1456,35.49497355229998,Donald Trump
2021-01-16,1457,35.0,Donald Trump
2021-01-17,1458,35.90708478513356,Donald Trump
2021-01-18,1459,35.73554183043234,Donald Trump
2021-01-19,1460,36.395133135087285,Donald Trump
2021-01-23,3,53.110906468992624,Joe Biden
2021-01-24,4,53.4291813134986,Joe Biden
2021-01-25,5,53.35063097084395,Joe Biden
2021-01-26,6,53.980923428782646,Joe Biden
2021-01-27,7,53.08444613004845,Joe Biden
2021-01-28,8,53.56483812450872,Joe Biden
2021-01-29,9,53.60388597975638,Joe Biden
2021-01-30,10,53.76348180699327,Joe Biden
2021-01-31,11,53.76301924922205,Joe Biden
2021-02-01,12,53.75396348543195,Joe Biden
2021-02-02,13,54.028754319207366,Joe Biden
2021-02-03,14,53.78594116380931,Joe Biden
2021-02-04,15,53.75655945446189,Joe Biden
2021-02-05,16,53.59497285527191,Joe Biden
2021-02-06,17,53.746404085555326,Joe Biden
2021-02-07,18,53.7690170866282,Joe Biden
2021-02-08,19,54.69725741260344,Joe Biden
2021-02-09,20,54.64731695517816,Joe Biden
2021-02-10,21,54.56691695872444,Joe Biden
2021-02-11,22,54.5960245475589,Joe Biden
2021-02-12,23,54.59375294986263,Joe Biden
2021-02-13,24,54.54272371753533,Joe Biden
2021-02-14,25,54.80386968616144,Joe Biden
2021-02-15,26,55.035681983567336,Joe Biden
2021-02-16,27,54.94740270096154,Joe Biden
2021-02-17,28,54.84205796187143,Joe Biden
2021-02-18,29,54.68014917636853,Joe Biden
2021-02-19,30,54.68129362912478,Joe Biden
2021-02-20,31,54.64233487768748,Joe Biden
2021-02-21,32,54.77473124384696,Joe Biden
2021-02-22,33,54.63360873862986,Joe Biden
2021-02-23,34,54.20890798132264,Joe Biden
2021-02-24,35,54.1756741735652,Joe Biden
2021-02-25,36,54.17456548861356,Joe Biden
2021-02-26,37,54.00976413553099,Joe Biden
2021-02-27,38,53.43240304478398,Joe Biden
2021-02-28,39,53.30764098103579,Joe Biden
2021-03-01,40,53.24978594374576,Joe Biden
2021-03-02,41,53.26505391348397,Joe Biden
2021-03-03,42,53.2041560149322,Joe Biden
2021-03-04,43,53.24525884176784,Joe Biden
2021-03-05,44,53.18262535863953,Joe Biden
2021-03-06,45,52.97525876489678,Joe Biden
2021-03-07,46,52.94702648015931,Joe Biden
2021-03-08,47,53.17947866712404,Joe Biden
2021-03-09,48,53.173170825462165,Joe Biden
2021-03-10,49,53.15699541999444,Joe Biden
2021-03-11,50,53.125444082199024,Joe Biden
2021-03-12,51,53.26131435271688,Joe Biden
2021-03-13,52,53.616032546949896,Joe Biden
2021-03-14,53,53.70121327212983,Joe Biden
2021-03-15,54,54.330682183073215,Joe Biden
2021-03-16,55,54.23885450927511,Joe Biden
2021-03-17,56,54.29678963541774,Joe Biden
2021-03-18,57,54.46881561938111,Joe Biden
2021-03-19,58,54.84457220126504,Joe Biden
2021-03-20,59,55.264595494646834,Joe Biden
2021-03-21,60,55.05159137392568,Joe Biden
2021-03-22,61,55.04562807831304,Joe Biden
2021-03-23,62,54.91939983911311,Joe Biden
2021-03-24,63,54.931943684789125,Joe Biden
2021-03-25,64,54.7981707985745,Joe Biden
2021-03-26,65,54.666559963877845,Joe Biden
2021-03-27,66,54.66444200127874,Joe Biden
2021-03-28,67,54.65596025375546,Joe Biden
2021-03-29,68,54.66745204449222,Joe Biden
2021-03-30,69,54.4093876414741,Joe Biden
2021-03-31,70,54.26119696936159,Joe Biden
2021-04-01,71,54.14789726476701,Joe Biden
2021-04-02,72,53.91043039197583,Joe Biden
2021-04-03,73,53.79248489258176,Joe Biden
2021-04-04,74,53.69405084993413,Joe Biden
2021-04-05,75,53.68354268219133,Joe Biden
2021-04-06,76,53.54745831608439,Joe Biden
2021-04-07,77,53.556910198248886,Joe Biden
2021-04-08,78,53.470703012848176,Joe Biden
2021-04-09,79,53.50102154985927,Joe Biden
2021-04-10,80,53.50414441603242,Joe Biden
2021-04-11,81,53.80849924348646,Joe Biden
2021-04-12,82,53.49460298173219,Joe Biden
2021-04-13,83,53.750372428665074,Joe Biden
2021-04-14,84,53.751681240007855,Joe Biden
2021-04-15,85,53.73232293903928,Joe Biden
2021-04-16,86,53.6351965813681,Joe Biden
2021-04-17,87,53.63474107621669,Joe Biden
2021-04-18,88,53.694817810087045,Joe Biden
2021-04-19,89,54.05733082292242,Joe Biden
2021-04-20,90,53.98123627127854,Joe Biden
2021-04-21,91,54.068584811268025,Joe Biden
2021-04-22,92,54.13326285254212,Joe Biden
2021-04-23,93,53.96914221690807,Joe Biden
2021-04-24,94,54.21303320940931,Joe Biden
2021-04-25,95,54.16142446998614,Joe Biden
2021-04-26,96,54.12150645241744,Joe Biden
2021-04-27,97,54.212375290748575,Joe Biden
2021-04-28,98,54.32644224375862,Joe Biden
2021-04-29,99,54.355165149606094,Joe Biden
2021-04-30,100,53.93256004293705,Joe Biden
2021-05-01,101,53.93349459746819,Joe Biden
2021-05-02,102,53.80528262865994,Joe Biden
2021-05-03,103,53.884804705618414,Joe Biden
2021-05-04,104,53.721420172964926,Joe Biden
2021-05-05,105,53.62465239172737,Joe Biden
2021-05-06,106,53.30080013742308,Joe Biden
2021-05-07,107,53.54482359021276,Joe Biden
2021-05-08,108,53.54613511754391,Joe Biden
2021-05-09,109,53.51397727859271,Joe Biden
2021-05-09,109,48.28611946074402,Kamala Harris
2021-05-10,110,53.542183269265735,Joe Biden
2021-05-10,110,48.0767110083476,Kamala Harris
2021-05-11,111,48.07671104840201,Kamala Harris
2021-05-11,111,53.50017613075962,Joe Biden
2021-05-12,112,48.07671104840201,Kamala Harris
2021-05-12,112,53.50562046344372,Joe Biden
2021-05-13,113,48.07671104840201,Kamala Harris
2021-05-13,113,53.34065699343465,Joe Biden
2021-05-14,114,48.07671104840201,Kamala Harris
2021-05-14,114,53.17539141335774,Joe Biden
2021-05-15,115,48.07671104840201,Kamala Harris
2021-05-15,115,53.21691267800082,Joe Biden
2021-05-16,116,53.253633464822336,Joe Biden
2021-05-16,116,48.07671104840201,Kamala Harris
2021-05-17,117,53.51790233389637,Joe Biden
2021-05-17,117,48.07671104840201,Kamala Harris
2021-05-18,118,53.38031359929583,Joe Biden
2021-05-18,118,48.07671104840201,Kamala Harris
2021-05-19,119,53.48490524080656,Joe Biden
2021-05-19,119,48.07671104840201,Kamala Harris
2021-05-20,120,53.76403123034736,Joe Biden
2021-05-20,120,48.07671104840202,Kamala Harris
2021-05-21,121,48.07671104840201,Kamala Harris
2021-05-21,121,53.598122106242585,Joe Biden
2021-05-22,122,53.63625007757277,Joe Biden
2021-05-22,122,48.07671104840201,Kamala Harris
2021-05-23,123,53.62937550916488,Joe Biden
2021-05-23,123,47.89134302910683,Kamala Harris
2021-05-24,124,47.89131716487039,Kamala Harris
2021-05-24,124,53.467966203393416,Joe Biden
2021-05-25,125,47.89003994397916,Kamala Harris
2021-05-25,125,53.66972199996442,Joe Biden
2021-05-26,126,47.88875635038168,Kamala Harris
2021-05-26,126,53.488116111579416,Joe Biden
2021-05-27,127,53.32299498031179,Joe Biden
2021-05-27,127,49.36009255538843,Kamala Harris
2021-05-28,128,49.36122992497136,Kamala Harris
2021-05-28,128,53.16409849363997,Joe Biden
2021-05-29,129,49.36115823260532,Kamala Harris
2021-05-29,129,53.15749663947884,Joe Biden
2021-05-30,130,49.36137688936696,Kamala Harris
2021-05-30,130,53.24374220225804,Joe Biden
2021-05-31,131,49.36137780647634,Kamala Harris
2021-05-31,131,53.204573513944666,Joe Biden
2021-06-01,132,49.36141691779157,Kamala Harris
2021-06-01,132,53.17866990749948,Joe Biden
2021-06-02,133,53.11346722424893,Joe Biden
2021-06-02,133,49.3613497653689,Kamala Harris
2021-06-03,134,53.03326456831575,Joe Biden
2021-06-03,134,49.36137569584728,Kamala Harris
2021-06-04,135,52.61894434074792,Joe Biden
2021-06-04,135,49.36145800393937,Kamala Harris
2021-06-05,136,49.36135882192957,Kamala Harris
2021-06-05,136,52.46411213727112,Joe Biden
2021-06-06,137,48.26030509747645,Kamala Harris
2021-06-06,137,52.49360196224477,Joe Biden
2021-06-07,138,52.152577535387415,Joe Biden
2021-06-07,138,48.26026646773847,Kamala Harris
2021-06-08,139,51.92588408467698,Joe Biden
2021-06-08,139,48.26780441585563,Kamala Harris
2021-06-09,140,48.26785509370514,Kamala Harris
2021-06-09,140,51.9541799224229,Joe Biden
2021-06-10,141,51.91963097658761,Joe Biden
2021-06-10,141,48.26772378411097,Kamala Harris
2021-06-11,142,48.267763841674366,Kamala Harris
2021-06-11,142,51.80426372078516,Joe Biden
2021-06-12,143,51.8054498564924,Joe Biden
2021-06-12,143,48.26774350545176,Kamala Harris
2021-06-13,144,51.69335548093044,Joe Biden
2021-06-13,144,48.267679774925625,Kamala Harris
2021-06-14,145,48.26768274055671,Kamala Harris
2021-06-14,145,51.237735268270086,Joe Biden
2021-06-15,146,48.267783778691154,Kamala Harris
2021-06-15,146,51.46949993629588,Joe Biden
2021-06-16,147,51.47264500326315,Joe Biden
2021-06-16,147,48.26780521709605,Kamala Harris
2021-06-17,148,48.2678789698309,Kamala Harris
2021-06-17,148,51.53303631802164,Joe Biden
2021-06-18,149,48.26752098847403,Kamala Harris
2021-06-18,149,51.68966877132394,Joe Biden
2021-06-19,150,51.61951512363834,Joe Biden
2021-06-19,150,48.26758655817466,Kamala Harris
2021-06-20,151,51.57061192132082,Joe Biden
2021-06-20,151,46.35304630621744,Kamala Harris
2021-06-21,152,51.87279904232907,Joe Biden
2021-06-21,152,46.3522996608576,Kamala Harris
2021-06-22,153,46.99296086347747,Kamala Harris
2021-06-22,153,52.14012922948163,Joe Biden
2021-06-23,154,52.29263084056003,Joe Biden
2021-06-23,154,46.98498152391281,Kamala Harris
2021-06-24,155,52.433993089334834,Joe Biden
2021-06-24,155,46.98568388082288,Kamala Harris
2021-06-25,156,52.27109631069743,Joe Biden
2021-06-25,156,46.984756024955935,Kamala Harris
2021-06-26,157,52.27061621085064,Joe Biden
2021-06-26,157,46.98852909686836,Kamala Harris
2021-06-27,158,52.270122133377896,Joe Biden
2021-06-27,158,46.98780841151371,Kamala Harris
2021-06-28,159,52.40427715481097,Joe Biden
2021-06-28,159,46.98887422536952,Kamala Harris
2021-06-29,160,46.98812804976217,Kamala Harris
2021-06-29,160,52.24124241995213,Joe Biden
2021-06-30,161,52.11420752428353,Joe Biden
2021-06-30,161,46.98818876525819,Kamala Harris
2021-07-01,162,51.977979893098215,Joe Biden
2021-07-01,162,46.98833377282484,Kamala Harris
2021-07-02,163,51.603070229094406,Joe Biden
2021-07-02,163,46.98828063290199,Kamala Harris
2021-07-03,164,51.6032554553899,Joe Biden
2021-07-03,164,46.9886147055857,Kamala Harris
2021-07-04,165,51.9365394673982,Joe Biden
2021-07-04,165,50.04543389079471,Kamala Harris
2021-07-05,166,50.04593210044917,Kamala Harris
2021-07-05,166,51.936139184331424,Joe Biden
2021-07-06,167,49.47346432028711,Kamala Harris
2021-07-06,167,52.121984004238335,Joe Biden
2021-07-07,168,49.47266864804199,Kamala Harris
2021-07-07,168,52.01056769496352,Joe Biden
2021-07-08,169,49.472916894903925,Kamala Harris
2021-07-08,169,51.9405545891694,Joe Biden
2021-07-09,170,49.472632472788206,Kamala Harris
2021-07-09,170,51.73932367635681,Joe Biden
2021-07-10,171,49.47326397639771,Kamala Harris
2021-07-10,171,51.2879250833545,Joe Biden
2021-07-11,172,49.472908673626605,Kamala Harris
2021-07-11,172,51.289139670709964,Joe Biden
2021-07-12,173,49.47339404359138,Kamala Harris
2021-07-12,173,51.12592900282971,Joe Biden
2021-07-13,174,49.47303443161109,Kamala Harris
2021-07-13,174,50.9746649171589,Joe Biden
2021-07-14,175,49.47394760146543,Kamala Harris
2021-07-14,175,50.97644756708542,Joe Biden
2021-07-15,176,49.47234777231428,Kamala Harris
2021-07-15,176,50.95339509868397,Joe Biden
2021-07-16,177,49.47255750873972,Kamala Harris
2021-07-16,177,50.84311305038281,Joe Biden
2021-07-17,178,49.47312931021142,Kamala Harris
2021-07-17,178,50.96356647033457,Joe Biden
2021-07-18,179,49.424249890822,Kamala Harris
2021-07-18,179,51.33019594906145,Joe Biden
2021-07-19,180,51.856089102633646,Joe Biden
2021-07-19,180,49.42620770098034,Kamala Harris
2021-07-20,181,51.70192546882068,Joe Biden
2021-07-20,181,49.42109577141214,Kamala Harris
2021-07-21,182,51.52868640427285,Joe Biden
2021-07-21,182,49.42135842616774,Kamala Harris
2021-07-22,183,49.41835132371506,Kamala Harris
2021-07-22,183,51.55610200014642,Joe Biden
2021-07-23,184,49.41879666931335,Kamala Harris
2021-07-23,184,51.56159587655475,Joe Biden
2021-07-24,185,49.41857582369544,Kamala Harris
2021-07-24,185,51.56145699275581,Joe Biden
2021-07-25,186,51.60100485293752,Joe Biden
2021-07-25,186,49.41776787436014,Kamala Harris
2021-07-26,187,49.41788928629896,Kamala Harris
2021-07-26,187,51.65646110132296,Joe Biden
2021-07-27,188,51.59757547385939,Joe Biden
2021-07-27,188,49.41948747566137,Kamala Harris
2021-07-28,189,49.4180279984508,Kamala Harris
2021-07-28,189,51.069762672377294,Joe Biden
2021-07-29,190,49.41788963458424,Kamala Harris
